method_id,trajectory_id,checkpoint,value_accuracy,status_accuracy,evidence_hit_rate,evidence_citation_precision,exact_state_match
fc_openrouter_gpt_oss_120b,traj_013,285,0.5882352941176471,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_013,300,0.7058823529411765,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,15,0.9705882352941176,1.0,0.0,,False
fc_openrouter_gpt_oss_120b,traj_014,30,0.9705882352941176,1.0,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,45,0.9411764705882353,1.0,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,60,0.8823529411764706,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,75,0.8529411764705882,0.9411764705882353,0.125,1.0,False
fc_openrouter_gpt_oss_120b,traj_014,90,0.8235294117647058,0.9411764705882353,0.1111111111111111,1.0,False
fc_openrouter_gpt_oss_120b,traj_014,105,0.8235294117647058,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,120,0.8529411764705882,1.0,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,135,0.7058823529411765,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,150,0.6764705882352942,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,165,0.6176470588235294,0.8529411764705882,0.0,,False
fc_openrouter_gpt_oss_120b,traj_014,180,0.6764705882352942,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,195,0.6764705882352942,0.9411764705882353,0.0,,False
fc_openrouter_gpt_oss_120b,traj_014,210,0.6176470588235294,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,225,0.5882352941176471,0.8235294117647058,0.0625,0.3333333333333333,False
fc_openrouter_gpt_oss_120b,traj_014,240,0.5294117647058824,0.7941176470588235,0.0,,False
fc_openrouter_gpt_oss_120b,traj_014,255,0.5588235294117647,0.7941176470588235,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,270,0.5588235294117647,0.7941176470588235,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,285,0.5294117647058824,0.7647058823529411,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_014,300,0.5882352941176471,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,15,1.0,1.0,,,True
fc_openrouter_gpt_oss_120b,traj_015,30,0.9411764705882353,1.0,1.0,1.0,False
fc_openrouter_gpt_oss_120b,traj_015,45,0.9117647058823529,0.9705882352941176,0.75,1.0,False
fc_openrouter_gpt_oss_120b,traj_015,60,0.8235294117647058,0.9117647058823529,0.375,1.0,False
fc_openrouter_gpt_oss_120b,traj_015,75,0.8235294117647058,0.9705882352941176,0.4,1.0,False
fc_openrouter_gpt_oss_120b,traj_015,90,0.7941176470588235,0.9411764705882353,0.16666666666666666,0.16666666666666666,False
fc_openrouter_gpt_oss_120b,traj_015,105,0.7647058823529411,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,120,0.7058823529411765,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,135,0.6764705882352942,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,150,0.7058823529411765,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,165,0.5882352941176471,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,180,0.6470588235294118,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,195,0.6470588235294118,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,210,0.5882352941176471,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,225,0.5882352941176471,0.8823529411764706,0.07142857142857142,0.1,False
fc_openrouter_gpt_oss_120b,traj_015,240,0.5588235294117647,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,255,0.5,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,270,0.5882352941176471,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,285,0.5588235294117647,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_015,300,0.5588235294117647,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,15,0.9411764705882353,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_016,30,0.9411764705882353,0.9117647058823529,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,45,0.6764705882352942,0.8529411764705882,0.1,0.2,False
fc_openrouter_gpt_oss_120b,traj_016,60,0.7058823529411765,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,75,0.8529411764705882,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,90,0.7352941176470589,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,105,0.6470588235294118,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,120,0.7352941176470589,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,135,0.6764705882352942,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,150,0.7058823529411765,0.9705882352941176,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,165,0.7058823529411765,0.9117647058823529,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,180,0.7352941176470589,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,195,0.6470588235294118,0.9117647058823529,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,210,0.5588235294117647,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,225,0.6176470588235294,0.9117647058823529,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,240,0.6176470588235294,0.8235294117647058,0.0,,False
fc_openrouter_gpt_oss_120b,traj_016,255,0.5,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,270,0.6176470588235294,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_016,285,0.5294117647058824,0.8529411764705882,0.14285714285714285,0.2,False
fc_openrouter_gpt_oss_120b,traj_016,300,0.5588235294117647,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,15,0.9411764705882353,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_017,30,0.9411764705882353,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_017,45,0.9411764705882353,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_017,60,0.9117647058823529,0.8823529411764706,0.0,,False
fc_openrouter_gpt_oss_120b,traj_017,75,0.9117647058823529,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,90,0.9117647058823529,0.8823529411764706,0.0,,False
fc_openrouter_gpt_oss_120b,traj_017,105,0.8529411764705882,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,120,0.8529411764705882,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,135,0.8823529411764706,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,150,0.8235294117647058,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,165,0.6764705882352942,0.9117647058823529,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,180,0.6470588235294118,0.9117647058823529,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,195,0.6764705882352942,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,210,0.5588235294117647,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,225,0.5882352941176471,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,240,0.6176470588235294,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,255,0.6176470588235294,0.8529411764705882,0.0,,False
fc_openrouter_gpt_oss_120b,traj_017,270,0.5588235294117647,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,285,0.6176470588235294,0.7647058823529411,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_017,300,0.5294117647058824,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_018,15,0.9705882352941176,0.9705882352941176,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,30,0.9411764705882353,0.9705882352941176,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,45,0.8823529411764706,0.8823529411764706,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,60,0.9117647058823529,0.8823529411764706,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,75,0.8823529411764706,0.8823529411764706,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,90,0.9117647058823529,0.8823529411764706,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,105,0.9117647058823529,0.9705882352941176,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,120,0.8529411764705882,0.9411764705882353,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,135,0.8235294117647058,0.9411764705882353,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,150,0.7058823529411765,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,165,0.6764705882352942,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,180,0.6764705882352942,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,195,0.6764705882352942,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,210,0.6764705882352942,0.9117647058823529,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_018,225,0.6764705882352942,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,240,0.7352941176470589,0.9411764705882353,0.0,,False
fc_openrouter_gpt_oss_120b,traj_018,255,0.7352941176470589,0.9705882352941176,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_018,270,0.7352941176470589,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_018,285,0.7352941176470589,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_018,300,0.7352941176470589,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,15,0.9411764705882353,0.9411764705882353,0.0,,False
fc_openrouter_gpt_oss_120b,traj_019,30,0.9411764705882353,0.9117647058823529,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,45,0.9117647058823529,0.9117647058823529,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,60,0.9117647058823529,0.9705882352941176,0.0,,False
fc_openrouter_gpt_oss_120b,traj_019,75,0.8529411764705882,0.9411764705882353,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,90,0.8235294117647058,0.9117647058823529,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,105,0.7647058823529411,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,120,0.6470588235294118,0.8529411764705882,0.08333333333333333,0.3333333333333333,False
fc_openrouter_gpt_oss_120b,traj_019,135,0.6470588235294118,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,150,0.6470588235294118,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,165,0.6176470588235294,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,180,0.6176470588235294,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,195,0.6764705882352942,0.8235294117647058,0.08333333333333333,0.3333333333333333,False
fc_openrouter_gpt_oss_120b,traj_019,210,0.7941176470588235,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,225,0.7647058823529411,0.8823529411764706,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,240,0.6470588235294118,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,255,0.6470588235294118,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,270,0.6470588235294118,0.8235294117647058,0.0,,False
fc_openrouter_gpt_oss_120b,traj_019,285,0.6470588235294118,0.8235294117647058,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_019,300,0.7352941176470589,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_020,15,0.9411764705882353,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_020,30,0.9117647058823529,0.9117647058823529,0.0,,False
fc_openrouter_gpt_oss_120b,traj_020,45,0.8235294117647058,0.8823529411764706,0.1,1.0,False
fc_openrouter_gpt_oss_120b,traj_020,60,0.7941176470588235,0.8529411764705882,0.09090909090909091,1.0,False
fc_openrouter_gpt_oss_120b,traj_020,75,0.7941176470588235,0.8529411764705882,0.09090909090909091,1.0,False
fc_openrouter_gpt_oss_120b,traj_020,90,0.7941176470588235,0.8529411764705882,0.09090909090909091,1.0,False
fc_openrouter_gpt_oss_120b,traj_020,105,0.7941176470588235,0.8529411764705882,0.09090909090909091,1.0,False
fc_openrouter_gpt_oss_120b,traj_020,120,0.7941176470588235,0.8529411764705882,0.09090909090909091,0.5,False
fc_openrouter_gpt_oss_120b,traj_020,135,0.8823529411764706,0.8823529411764706,0.125,0.3333333333333333,False
fc_openrouter_gpt_oss_120b,traj_020,150,0.7352941176470589,0.8529411764705882,0.09090909090909091,0.3333333333333333,False
fc_openrouter_gpt_oss_120b,traj_020,165,0.7941176470588235,0.8529411764705882,0.08333333333333333,0.25,False
fc_openrouter_gpt_oss_120b,traj_020,180,0.7058823529411765,0.8529411764705882,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_020,195,0.7058823529411765,0.8529411764705882,0.06666666666666667,0.25,False
fc_openrouter_gpt_oss_120b,traj_020,210,0.7058823529411765,0.8529411764705882,0.06666666666666667,0.3333333333333333,False
fc_openrouter_gpt_oss_120b,traj_020,225,0.6764705882352942,0.8529411764705882,0.06666666666666667,0.16666666666666666,False
fc_openrouter_gpt_oss_120b,traj_020,240,0.7352941176470589,0.8235294117647058,0.0625,0.14285714285714285,False
fc_openrouter_gpt_oss_120b,traj_020,255,0.6176470588235294,0.8529411764705882,0.1875,0.3,False
fc_openrouter_gpt_oss_120b,traj_020,270,0.6764705882352942,0.7647058823529411,0.05263157894736842,0.25,False
fc_openrouter_gpt_oss_120b,traj_020,285,0.7352941176470589,0.7647058823529411,0.0,0.0,False
fc_openrouter_gpt_oss_120b,traj_020,300,0.5882352941176471,0.7352941176470589,0.0,0.0,False
