method_id,trajectory_id,checkpoint,change_detection_f1,change_detection_precision,change_detection_recall,changed_path_count,changed_state_accuracy,correct_cell_count,correct_change_f1,correct_change_precision,correct_change_recall,dynamic_path_count,dynamic_path_final_state_accuracy,evidence_citation_precision,evidence_hit_rate,exact_state_match,final_state_accuracy,status_accuracy,unchanged_path_count,unchanged_state_accuracy,value_accuracy
fc_openrouter_gpt_oss_120b,traj_004,270,0.2962962962962963,0.8,0.18181818181818182,22,0.09090909090909091,13,0.14814814814814814,0.4,0.09090909090909091,25,0.2,0.0,0.0,False,0.38235294117647056,0.7352941176470589,12,0.9166666666666666,0.4117647058823529
fc_openrouter_gpt_oss_120b,traj_004,285,0.08695652173913045,1.0,0.045454545454545456,22,0.0,12,0.0,0.0,0.0,25,0.12,0.0,0.0,False,0.35294117647058826,0.6764705882352942,12,1.0,0.38235294117647056
fc_openrouter_gpt_oss_120b,traj_004,300,0.1,1.0,0.05263157894736842,19,0.0,15,0.0,0.0,0.0,25,0.24,0.0,0.0,False,0.4411764705882353,0.7352941176470589,15,1.0,0.4411764705882353
fc_openrouter_gpt_oss_120b,traj_005,15,0.0,0.0,0.0,5,0.0,29,0.0,0.0,0.0,25,0.8,,0.0,False,0.8529411764705882,0.8823529411764706,29,1.0,0.8529411764705882
fc_openrouter_gpt_oss_120b,traj_005,30,0.0,0.0,0.0,6,0.0,28,0.0,0.0,0.0,25,0.76,,0.0,False,0.8235294117647058,0.8529411764705882,28,1.0,0.8235294117647058
fc_openrouter_gpt_oss_120b,traj_005,45,0.0,0.0,0.0,6,0.0,28,0.0,0.0,0.0,25,0.76,,0.0,False,0.8235294117647058,0.8529411764705882,28,1.0,0.8235294117647058
fc_openrouter_gpt_oss_120b,traj_005,60,0.0,0.0,0.0,8,0.0,26,0.0,0.0,0.0,25,0.68,,0.0,False,0.7647058823529411,0.8529411764705882,26,1.0,0.7647058823529411
fc_openrouter_gpt_oss_120b,traj_005,75,0.0,0.0,0.0,9,0.0,25,0.0,0.0,0.0,25,0.64,,0.0,False,0.7352941176470589,0.8529411764705882,25,1.0,0.7352941176470589
fc_openrouter_gpt_oss_120b,traj_005,90,0.0,0.0,0.0,12,0.0,22,0.0,0.0,0.0,25,0.52,,0.0,False,0.6470588235294118,0.7941176470588235,22,1.0,0.6764705882352942
fc_openrouter_gpt_oss_120b,traj_005,105,0.0,0.0,0.0,13,0.0,21,0.0,0.0,0.0,25,0.48,,0.0,False,0.6176470588235294,0.7941176470588235,21,1.0,0.6470588235294118
fc_openrouter_gpt_oss_120b,traj_005,120,0.1111111111111111,1.0,0.058823529411764705,17,0.058823529411764705,18,0.1111111111111111,1.0,0.058823529411764705,25,0.36,1.0,0.058823529411764705,False,0.5294117647058824,0.7647058823529411,17,1.0,0.5588235294117647
fc_openrouter_gpt_oss_120b,traj_005,135,0.125,1.0,0.06666666666666667,15,0.06666666666666667,20,0.125,1.0,0.06666666666666667,25,0.44,1.0,0.06666666666666667,False,0.5882352941176471,0.7941176470588235,19,1.0,0.5882352941176471
fc_openrouter_gpt_oss_120b,traj_005,150,0.09090909090909091,0.5,0.05,20,0.05,14,0.09090909090909091,0.5,0.05,25,0.24,0.0,0.0,False,0.4117647058823529,0.7352941176470589,14,0.9285714285714286,0.4411764705882353
fc_openrouter_gpt_oss_120b,traj_005,165,0.1111111111111111,1.0,0.058823529411764705,17,0.0,17,0.0,0.0,0.0,25,0.32,0.0,0.0,False,0.5,0.7941176470588235,17,1.0,0.5
fc_openrouter_gpt_oss_120b,traj_005,180,0.5217391304347826,1.0,0.35294117647058826,17,0.29411764705882354,22,0.4347826086956522,0.8333333333333334,0.29411764705882354,25,0.52,0.5,0.17647058823529413,False,0.6470588235294118,0.9117647058823529,17,1.0,0.6470588235294118
fc_openrouter_gpt_oss_120b,traj_005,195,0.1111111111111111,1.0,0.058823529411764705,17,0.0,17,0.0,0.0,0.0,25,0.32,0.0,0.0,False,0.5,0.7941176470588235,17,1.0,0.5
fc_openrouter_gpt_oss_120b,traj_005,210,0.2222222222222222,1.0,0.125,16,0.0,18,0.0,0.0,0.0,25,0.36,0.0,0.0,False,0.5294117647058824,0.8235294117647058,18,1.0,0.5294117647058824
