method_id,trajectory_id,checkpoint,latency_seconds,input_tokens,output_tokens,memory_inference_input_tokens,memory_inference_output_tokens,memory_inference_usage_scope,estimated_cost_usd,routed_provider,embedding_document_calls,embedding_query_calls,memory_inference_calls,memory_search_calls,letta_tool_calls,component_call_scope
fc_openrouter_qwen_3_5_122b_a10b,traj_002,255,107.230341,54996,11996,,,,0.0603856,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_002,270,93.257909,58039,10779,,,,0.05770839999999999,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_002,285,147.007288,60914,18066,,,,0.0821768,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_002,300,94.191326,64049,12418,,,,0.0653572,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,15,23.71951,5213,3464,,,,0.013169999999999998,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,30,74.761746,8308,10032,,,,0.035425599999999995,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,45,49.90289,11474,6776,,,,0.0262728,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,60,81.318399,14625,8435,,,,0.032841999999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,75,25.760835,17516,2374,,,,0.0146032,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,90,107.768645,20692,8846,,,,0.036584,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,105,151.483119,24044,11937,,,,0.047816,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,120,98.349945,27171,8270,,,,0.0373324,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,135,101.555737,30493,10440,,,,0.0456052,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,150,52.323065,33376,6203,,,,0.0332,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,165,65.929078,36225,9456,,,,0.0447492,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,180,71.192748,39355,10062,,,,0.047940399999999994,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,195,66.386082,42502,8622,,,,0.0445912,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,210,76.607256,45484,10349,,,,0.051310400000000006,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,225,64.268897,48385,8975,,,,0.048074,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,240,85.448519,51326,11630,,,,0.0577464,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,255,83.142804,54460,10078,,,,0.054033599999999994,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,270,84.25192,57550,10395,,,,0.056284,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,285,84.257306,60619,11171,,,,0.0599948,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_003,300,97.759459,63605,11997,,,,0.0638324,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,15,64.465036,5031,8413,,,,0.028934,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,30,65.328934,8222,8571,,,,0.030716,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,45,80.056742,11314,9532,,,,0.035028,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,60,41.775707,14339,3555,,,,0.017111599999999998,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,75,97.587375,17429,8304,,,,0.033544399999999995,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,90,36.857085,20612,3394,,,,0.0191056,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,105,129.496991,23821,10332,,,,0.0425908,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,120,116.458075,26862,10730,,,,0.0450808,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,135,94.620358,30020,9421,,,,0.0421552,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,150,74.730663,32785,10505,,,,0.04673,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,165,66.717875,35684,9486,,,,0.044628799999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,180,73.321623,38844,10507,,,,0.049159999999999995,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,195,76.408543,41706,10932,,,,0.0516648,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,210,86.128546,44592,12047,,,,0.0563872,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,225,73.998575,47482,10310,,,,0.0519848,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,240,78.055754,50450,9320,,,,0.050004,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,255,84.122302,53262,9883,,,,0.052930399999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,270,120.15628,56003,13790,,,,0.0665292,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,285,101.993111,59216,11974,,,,0.062003199999999994,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_004,300,130.105057,62251,12654,,,,0.0653932,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,15,24.258688,5141,3684,,,,0.0138452,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,30,60.095515,8291,8111,,,,0.0292716,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,45,67.512107,11298,8628,,,,0.0321288,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,60,39.425809,14161,4753,,,,0.020873999999999997,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,75,39.358256,17226,4797,,,,0.022240799999999998,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,90,36.252609,20425,4460,,,,0.022442,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,105,100.23874,23429,11869,,,,0.047352399999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,120,80.433594,26511,9972,,,,0.0425148,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,135,110.340528,29284,13441,,,,0.0547248,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,150,63.83171,32321,8603,,,,0.040457999999999994,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,165,74.601793,35344,10323,,,,0.047171199999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,180,72.717963,38188,9355,,,,0.04521119999999999,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,195,75.778567,41143,10485,,,,0.0500092,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,210,86.521683,43995,11688,,,,0.054999599999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,225,83.906901,46771,11695,,,,0.0561324,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,240,81.352453,49807,11321,,,,0.05615,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,255,86.601906,52536,11823,,,,0.058848,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,270,87.193128,55734,11634,,,,0.0595224,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,285,83.925539,58513,10739,,,,0.05777,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_005,300,93.014637,61375,12620,,,,0.06493399999999999,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,15,73.779635,5095,9713,,,,0.0331196,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,30,74.382904,8304,9749,,,,0.0345184,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,45,78.85081,11251,9583,,,,0.035165999999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,60,39.206232,14377,4926,,,,0.021514,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,75,91.648405,17558,11293,,,,0.0431608,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,90,21.822541,20952,2634,,,,0.0168096,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,105,71.768299,23944,8851,,,,0.0379008,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,120,95.350361,27071,11906,,,,0.0489276,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,135,66.139505,30216,9397,,,,0.042156799999999994,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,150,83.572983,33158,11623,,,,0.050456799999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,165,87.450559,36076,10581,,,,0.0482896,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,180,65.72833,38972,9096,,,,0.044696,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,195,84.062073,42220,12135,,,,0.05572,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,210,95.907251,45106,13772,,,,0.062112799999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,225,95.207854,48332,13410,,,,0.0622448,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,240,64.861938,51258,8756,,,,0.04852239999999999,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,255,67.848711,54223,8854,,,,0.050022,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,270,78.069895,57307,10468,,,,0.056420399999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,285,72.721488,60253,9629,,,,0.054914,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_006,300,82.898969,63179,10947,,,,0.060301999999999994,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,15,13.345976,5129,2178,,,,0.0090212,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,30,22.703198,8140,2818,,,,0.012273599999999999,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,45,18.090226,11424,2292,,,,0.011904,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,60,24.596144,14596,3621,,,,0.0174256,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,75,31.341526,17736,3918,,,,0.019632,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,90,74.30021,20907,8852,,,,0.0366892,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,105,78.240818,23836,8710,,,,0.0374064,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,120,79.18069,26738,9222,,,,0.0402056,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,135,70.841621,29566,8547,,,,0.0391768,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,150,88.755181,32713,11173,,,,0.048838799999999995,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,165,69.25181,35740,9226,,,,0.0438192,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,180,69.80953,38658,9715,,,,0.0465512,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,195,87.546921,41531,10633,,,,0.050637999999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,210,89.115271,44506,10786,,,,0.05231759999999999,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,225,89.174457,47791,10567,,,,0.0529308,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,240,82.891961,50927,9795,,,,0.05171479999999999,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,255,87.455142,53732,10101,,,,0.053815999999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,270,107.094189,56714,12540,,,,0.0628136,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,285,104.401557,60001,12264,,,,0.0632452,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_007,300,82.633699,62987,9394,,,,0.0552556,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,15,60.084748,5148,7677,,,,0.0266256,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,30,102.111286,8038,12022,,,,0.041685599999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,45,53.069812,11311,5770,,,,0.0229884,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,60,27.529091,14530,3467,,,,0.0169064,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,75,29.337179,17604,3671,,,,0.018788799999999998,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,90,79.184072,20798,9883,,,,0.039944799999999996,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,105,57.82922,23937,7878,,,,0.0347844,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,120,85.134161,27247,10566,,,,0.04471,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,135,86.895726,30302,9923,,,,0.0438744,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,150,55.060467,33253,7711,,,,0.037976399999999993,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
fc_openrouter_qwen_3_5_122b_a10b,traj_008,165,97.587268,36243,13146,,,,0.0565644,Novita,,,,,,cumulative_ingestion_to_checkpoint; query/search counts are per checkpoint
