method_id,trajectory_id,checkpoint,change_detection_f1,change_detection_precision,change_detection_recall,changed_path_count,changed_state_accuracy,correct_cell_count,correct_change_f1,correct_change_precision,correct_change_recall,dynamic_path_count,dynamic_path_final_state_accuracy,evidence_citation_precision,evidence_hit_rate,exact_state_match,final_state_accuracy,status_accuracy,unchanged_path_count,unchanged_state_accuracy,value_accuracy
fc_openrouter_llama_4_maverick,traj_012,255,0.8571428571428572,0.7894736842105263,0.9375,16,0.4375,21,0.39999999999999997,0.3684210526315789,0.4375,25,0.6,0.35714285714285715,0.3125,False,0.6176470588235294,0.8529411764705882,18,0.7777777777777778,0.6176470588235294
fc_openrouter_llama_4_maverick,traj_012,270,0.888888888888889,0.8,1.0,16,0.5,22,0.4444444444444445,0.4,0.5,25,0.64,0.4375,0.4375,False,0.6470588235294118,0.8823529411764706,18,0.7777777777777778,0.6470588235294118
fc_openrouter_llama_4_maverick,traj_012,285,0.8571428571428571,0.75,1.0,15,0.5333333333333333,22,0.4571428571428572,0.4,0.5333333333333333,25,0.64,0.4375,0.4666666666666667,False,0.6470588235294118,0.8823529411764706,19,0.7368421052631579,0.6764705882352942
fc_openrouter_llama_4_maverick,traj_012,300,0.8571428571428571,0.75,1.0,15,0.6,23,0.5142857142857143,0.45,0.6,25,0.68,0.38461538461538464,0.3333333333333333,False,0.6764705882352942,0.8529411764705882,19,0.7368421052631579,0.7058823529411765
fc_openrouter_llama_4_maverick,traj_013,15,1.0,1.0,1.0,1,0.0,33,0.0,0.0,0.0,25,0.96,1.0,1.0,False,0.9705882352941176,0.9705882352941176,33,1.0,1.0
fc_openrouter_llama_4_maverick,traj_013,30,1.0,1.0,1.0,1,0.0,33,0.0,0.0,0.0,25,0.96,1.0,1.0,False,0.9705882352941176,0.9705882352941176,33,1.0,1.0
fc_openrouter_llama_4_maverick,traj_013,45,0.25,0.5,0.16666666666666666,6,0.0,27,0.0,0.0,0.0,25,0.76,0.07692307692307693,0.16666666666666666,False,0.7941176470588235,0.9117647058823529,28,0.9642857142857143,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_013,60,0.8,0.6666666666666666,1.0,6,0.6666666666666666,29,0.5333333333333333,0.4444444444444444,0.6666666666666666,25,0.88,0.4,0.3333333333333333,False,0.8529411764705882,0.9117647058823529,28,0.8928571428571429,0.8823529411764706
fc_openrouter_llama_4_maverick,traj_013,75,0.7777777777777778,0.6363636363636364,1.0,7,0.7142857142857143,28,0.5555555555555556,0.45454545454545453,0.7142857142857143,25,0.88,0.8333333333333334,0.7142857142857143,False,0.8235294117647058,0.8823529411764706,27,0.8518518518518519,0.8529411764705882
fc_openrouter_llama_4_maverick,traj_013,90,0.782608695652174,0.6428571428571429,1.0,9,0.8888888888888888,28,0.6956521739130435,0.5714285714285714,0.8888888888888888,25,0.88,0.625,0.5555555555555556,False,0.8235294117647058,0.8823529411764706,25,0.8,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_013,105,0.7000000000000001,0.6363636363636364,0.7777777777777778,9,0.5555555555555556,26,0.5,0.45454545454545453,0.5555555555555556,25,0.76,0.3333333333333333,0.2222222222222222,False,0.7647058823529411,0.8235294117647058,25,0.84,0.7647058823529411
fc_openrouter_llama_4_maverick,traj_013,120,0.64,0.6666666666666666,0.6153846153846154,13,0.3076923076923077,21,0.32,0.3333333333333333,0.3076923076923077,25,0.6,0.1111111111111111,0.07692307692307693,False,0.6176470588235294,0.7352941176470589,21,0.8095238095238095,0.7058823529411765
fc_openrouter_llama_4_maverick,traj_013,135,0.6153846153846153,0.6666666666666666,0.5714285714285714,14,0.2857142857142857,20,0.30769230769230765,0.3333333333333333,0.2857142857142857,25,0.56,0.1111111111111111,0.07142857142857142,False,0.5882352941176471,0.7352941176470589,20,0.8,0.6764705882352942
fc_openrouter_llama_4_maverick,traj_013,150,0.6206896551724138,0.6,0.6428571428571429,14,0.42857142857142855,20,0.4137931034482759,0.4,0.42857142857142855,25,0.6,0.08333333333333333,0.07142857142857142,False,0.5882352941176471,0.7058823529411765,20,0.7,0.7352941176470589
fc_openrouter_llama_4_maverick,traj_013,165,0.6666666666666666,0.7,0.6363636363636364,11,0.36363636363636365,24,0.380952380952381,0.4,0.36363636363636365,25,0.72,0.3333333333333333,0.18181818181818182,False,0.7058823529411765,0.7941176470588235,23,0.8695652173913043,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_013,180,0.5714285714285713,0.5454545454545454,0.6,10,0.4,23,0.380952380952381,0.36363636363636365,0.4,25,0.68,0.4,0.2,False,0.6764705882352942,0.7647058823529411,24,0.7916666666666666,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_013,195,0.56,0.5,0.6363636363636364,11,0.45454545454545453,21,0.4,0.35714285714285715,0.45454545454545453,25,0.64,0.4444444444444444,0.36363636363636365,False,0.6176470588235294,0.7058823529411765,23,0.6956521739130435,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_013,210,0.5833333333333334,0.4375,0.875,8,0.75,23,0.5,0.375,0.75,25,0.72,0.22727272727272727,0.625,False,0.6764705882352942,0.7941176470588235,26,0.6538461538461539,0.7941176470588235
fc_openrouter_llama_4_maverick,traj_013,225,0.5714285714285715,0.5,0.6666666666666666,9,0.5555555555555556,24,0.4761904761904762,0.4166666666666667,0.5555555555555556,25,0.72,0.42857142857142855,0.3333333333333333,False,0.7058823529411765,0.8529411764705882,25,0.76,0.7352941176470589
fc_openrouter_llama_4_maverick,traj_013,240,0.6666666666666666,0.7,0.6363636363636364,11,0.36363636363636365,24,0.380952380952381,0.4,0.36363636363636365,25,0.72,0.14285714285714285,0.09090909090909091,False,0.7058823529411765,0.8529411764705882,23,0.8695652173913043,0.7647058823529411
fc_openrouter_llama_4_maverick,traj_013,255,0.6666666666666666,0.6363636363636364,0.7,10,0.4,24,0.380952380952381,0.36363636363636365,0.4,25,0.72,0.42857142857142855,0.3,False,0.7058823529411765,0.8235294117647058,24,0.8333333333333334,0.7941176470588235
fc_openrouter_llama_4_maverick,traj_013,270,0.6666666666666666,0.5714285714285714,0.8,10,0.6,24,0.5,0.42857142857142855,0.6,25,0.72,0.25,0.2,False,0.7058823529411765,0.8529411764705882,24,0.75,0.7941176470588235
fc_openrouter_llama_4_maverick,traj_013,285,0.5833333333333334,0.6363636363636364,0.5384615384615384,13,0.3076923076923077,21,0.33333333333333337,0.36363636363636365,0.3076923076923077,25,0.6,0.1111111111111111,0.07692307692307693,False,0.6176470588235294,0.8823529411764706,21,0.8095238095238095,0.6470588235294118
fc_openrouter_llama_4_maverick,traj_013,300,0.7499999999999999,0.631578947368421,0.9230769230769231,13,0.6153846153846154,22,0.5,0.42105263157894735,0.6153846153846154,25,0.64,0.36363636363636365,0.3076923076923077,False,0.6470588235294118,0.7647058823529411,21,0.6666666666666666,0.7941176470588235
fc_openrouter_llama_4_maverick,traj_014,15,0.6666666666666666,0.5,1.0,1,0.0,32,0.0,0.0,0.0,25,0.96,1.0,1.0,False,0.9411764705882353,1.0,33,0.9696969696969697,0.9411764705882353
fc_openrouter_llama_4_maverick,traj_014,30,0.8,0.6666666666666666,1.0,2,0.5,32,0.4,0.3333333333333333,0.5,25,0.96,1.0,1.0,False,0.9411764705882353,1.0,32,0.96875,0.9411764705882353
fc_openrouter_llama_4_maverick,traj_014,45,0.6,0.42857142857142855,1.0,3,1.0,30,0.6,0.42857142857142855,1.0,25,0.96,1.0,1.0,False,0.8823529411764706,1.0,31,0.8709677419354839,0.8823529411764706
fc_openrouter_llama_4_maverick,traj_014,60,0.6250000000000001,0.5555555555555556,0.7142857142857143,7,0.5714285714285714,27,0.5,0.4444444444444444,0.5714285714285714,25,0.84,1.0,0.7142857142857143,False,0.7941176470588235,0.9411764705882353,27,0.8518518518518519,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_014,75,0.5,0.5,0.5,8,0.375,25,0.375,0.375,0.375,25,0.76,1.0,0.5,False,0.7352941176470589,0.9411764705882353,26,0.8461538461538461,0.7941176470588235
fc_openrouter_llama_4_maverick,traj_014,90,0.6956521739130435,0.5714285714285714,0.8888888888888888,9,0.6666666666666666,25,0.5217391304347826,0.42857142857142855,0.6666666666666666,25,0.84,0.625,0.5555555555555556,False,0.7352941176470589,0.8529411764705882,25,0.76,0.8823529411764706
fc_openrouter_llama_4_maverick,traj_014,105,0.631578947368421,0.6,0.6666666666666666,9,0.5555555555555556,26,0.5263157894736842,0.5,0.5555555555555556,25,0.84,0.8333333333333334,0.5555555555555556,False,0.7647058823529411,0.9117647058823529,25,0.84,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_014,120,0.7142857142857143,0.625,0.8333333333333334,6,0.6666666666666666,29,0.5714285714285715,0.5,0.6666666666666666,25,0.92,0.6,0.5,False,0.8529411764705882,1.0,28,0.8928571428571429,0.8529411764705882
fc_openrouter_llama_4_maverick,traj_014,135,0.6,0.6,0.6,10,0.4,24,0.4000000000000001,0.4,0.4,25,0.72,0.6,0.3,False,0.7058823529411765,0.9411764705882353,24,0.8333333333333334,0.7058823529411765
fc_openrouter_llama_4_maverick,traj_014,150,0.6666666666666666,0.7,0.6363636363636364,11,0.45454545454545453,25,0.47619047619047616,0.5,0.45454545454545453,25,0.76,0.7142857142857143,0.45454545454545453,False,0.7352941176470589,0.9411764705882353,23,0.8695652173913043,0.7352941176470589
fc_openrouter_llama_4_maverick,traj_014,165,0.7142857142857143,0.7142857142857143,0.7142857142857143,14,0.35714285714285715,21,0.35714285714285715,0.35714285714285715,0.35714285714285715,25,0.64,0.4,0.2857142857142857,False,0.6176470588235294,0.8529411764705882,20,0.8,0.6176470588235294
fc_openrouter_llama_4_maverick,traj_014,180,0.5833333333333334,0.5384615384615384,0.6363636363636364,11,0.36363636363636365,21,0.33333333333333337,0.3076923076923077,0.36363636363636365,25,0.6,0.42857142857142855,0.2727272727272727,False,0.6176470588235294,0.9411764705882353,23,0.7391304347826086,0.6176470588235294
fc_openrouter_llama_4_maverick,traj_014,195,0.7200000000000001,0.6428571428571429,0.8181818181818182,11,0.5454545454545454,24,0.4799999999999999,0.42857142857142855,0.5454545454545454,25,0.76,0.8571428571428571,0.5454545454545454,False,0.7058823529411765,0.8235294117647058,23,0.782608695652174,0.7352941176470589
fc_openrouter_llama_4_maverick,traj_014,210,0.7647058823529412,0.65,0.9285714285714286,14,0.42857142857142855,19,0.3529411764705882,0.3,0.42857142857142855,25,0.6,0.6666666666666666,0.5714285714285714,False,0.5588235294117647,0.7647058823529411,20,0.65,0.5882352941176471
fc_openrouter_llama_4_maverick,traj_014,225,0.7777777777777777,0.7,0.875,16,0.375,18,0.33333333333333326,0.3,0.375,25,0.52,0.46153846153846156,0.375,False,0.5294117647058824,0.7941176470588235,18,0.6666666666666666,0.6176470588235294
fc_openrouter_llama_4_maverick,traj_014,240,0.7222222222222222,0.6842105263157895,0.7647058823529411,17,0.4117647058823529,18,0.3888888888888889,0.3684210526315789,0.4117647058823529,25,0.52,0.3333333333333333,0.4117647058823529,False,0.5294117647058824,0.7647058823529411,17,0.6470588235294118,0.5882352941176471
fc_openrouter_llama_4_maverick,traj_014,255,0.7894736842105262,0.7142857142857143,0.8823529411764706,17,0.5294117647058824,20,0.4736842105263158,0.42857142857142855,0.5294117647058824,25,0.64,0.26666666666666666,0.23529411764705882,False,0.5882352941176471,0.8235294117647058,17,0.6470588235294118,0.6764705882352942
fc_openrouter_llama_4_maverick,traj_014,270,0.787878787878788,0.8125,0.7647058823529411,17,0.47058823529411764,22,0.48484848484848486,0.5,0.47058823529411764,25,0.64,0.08695652173913043,0.11764705882352941,False,0.6470588235294118,0.7941176470588235,17,0.8235294117647058,0.7058823529411765
fc_openrouter_llama_4_maverick,traj_014,285,0.25,0.5,0.16666666666666666,18,0.05555555555555555,14,0.08333333333333333,0.16666666666666666,0.05555555555555555,25,0.32,0.0,0.0,False,0.4117647058823529,0.7647058823529411,16,0.8125,0.47058823529411764
fc_openrouter_llama_4_maverick,traj_014,300,0.7777777777777778,0.6666666666666666,0.9333333333333333,15,0.6666666666666666,22,0.5555555555555556,0.47619047619047616,0.6666666666666666,25,0.72,0.5,0.4666666666666667,False,0.6470588235294118,0.7941176470588235,19,0.631578947368421,0.7058823529411765
fc_openrouter_llama_4_maverick,traj_015,15,,0.0,,0,,34,,0.0,,25,1.0,,,True,1.0,1.0,34,1.0,1.0
fc_openrouter_llama_4_maverick,traj_015,30,0.6,0.42857142857142855,1.0,3,1.0,30,0.6,0.42857142857142855,1.0,25,0.92,1.0,1.0,False,0.8823529411764706,1.0,31,0.8709677419354839,0.8823529411764706
fc_openrouter_llama_4_maverick,traj_015,45,0.5714285714285715,0.4,1.0,4,1.0,28,0.5714285714285715,0.4,1.0,25,0.84,1.0,1.0,False,0.8235294117647058,1.0,30,0.8,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_015,60,0.5555555555555556,0.5,0.625,8,0.5,25,0.4444444444444445,0.4,0.5,25,0.72,0.8,0.5,False,0.7352941176470589,0.9117647058823529,26,0.8076923076923077,0.8235294117647058
fc_openrouter_llama_4_maverick,traj_015,75,0.6666666666666666,0.5,1.0,5,0.8,28,0.5333333333333333,0.4,0.8,25,0.84,0.8,0.8,False,0.8235294117647058,0.9705882352941176,29,0.8275862068965517,0.8529411764705882
fc_openrouter_llama_4_maverick,traj_015,90,0.7499999999999999,0.6,1.0,6,0.16666666666666666,25,0.125,0.1,0.16666666666666666,25,0.68,0.16666666666666666,0.16666666666666666,False,0.7352941176470589,0.9411764705882353,28,0.8571428571428571,0.7647058823529411
fc_openrouter_llama_4_maverick,traj_015,105,0.6,0.5454545454545454,0.6666666666666666,9,0.0,20,0.0,0.0,0.0,25,0.52,0.0,0.0,False,0.5882352941176471,0.8823529411764706,25,0.8,0.6764705882352942
fc_openrouter_llama_4_maverick,traj_015,120,0.761904761904762,0.7272727272727273,0.8,10,0.3,24,0.28571428571428564,0.2727272727272727,0.3,25,0.64,0.25,0.2,False,0.7058823529411765,0.8823529411764706,24,0.875,0.7941176470588235
fc_openrouter_llama_4_maverick,traj_015,135,0.6086956521739131,0.5833333333333334,0.6363636363636364,11,0.18181818181818182,20,0.17391304347826086,0.16666666666666666,0.18181818181818182,25,0.52,0.09090909090909091,0.09090909090909091,False,0.5882352941176471,0.8823529411764706,23,0.782608695652174,0.6764705882352942
fc_openrouter_llama_4_maverick,traj_015,150,0.6956521739130435,0.6666666666666666,0.7272727272727273,11,0.0,19,0.0,0.0,0.0,25,0.44,0.375,0.2727272727272727,False,0.5588235294117647,0.5882352941176471,23,0.8260869565217391,0.6470588235294118
fc_openrouter_llama_4_maverick,traj_015,165,0.6666666666666666,0.6428571428571429,0.6923076923076923,13,0.3076923076923077,20,0.29629629629629634,0.2857142857142857,0.3076923076923077,25,0.52,0.29411764705882354,0.38461538461538464,False,0.5882352941176471,0.9117647058823529,21,0.7619047619047619,0.6764705882352942
