method_id,trajectory_id,checkpoint,value_accuracy,status_accuracy,evidence_hit_rate,evidence_citation_precision,exact_state_match
fc_openrouter_llama_4_maverick,traj_004,30,0.9117647058823529,0.9705882352941176,0.3333333333333333,0.16666666666666666,False
fc_openrouter_llama_4_maverick,traj_004,45,0.9411764705882353,0.9705882352941176,0.75,0.2727272727272727,False
fc_openrouter_llama_4_maverick,traj_004,60,0.9117647058823529,0.9411764705882353,0.75,0.23076923076923078,False
fc_openrouter_llama_4_maverick,traj_004,75,0.8823529411764706,0.9411764705882353,0.6666666666666666,0.35294117647058826,False
fc_openrouter_llama_4_maverick,traj_004,90,0.8823529411764706,0.9705882352941176,0.6666666666666666,0.2857142857142857,False
fc_openrouter_llama_4_maverick,traj_004,105,0.7352941176470589,0.8529411764705882,0.2222222222222222,0.6666666666666666,False
fc_openrouter_llama_4_maverick,traj_004,120,0.7941176470588235,0.8529411764705882,0.2222222222222222,0.1,False
fc_openrouter_llama_4_maverick,traj_004,135,0.6176470588235294,0.7941176470588235,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_004,150,0.7058823529411765,0.8529411764705882,0.125,0.2222222222222222,False
fc_openrouter_llama_4_maverick,traj_004,165,0.7058823529411765,0.8529411764705882,0.1875,0.2727272727272727,False
fc_openrouter_llama_4_maverick,traj_004,180,0.7058823529411765,0.8823529411764706,0.3333333333333333,0.20689655172413793,False
fc_openrouter_llama_4_maverick,traj_004,195,0.6176470588235294,0.8235294117647058,0.05555555555555555,0.1,False
fc_openrouter_llama_4_maverick,traj_004,210,0.6176470588235294,0.8235294117647058,0.19047619047619047,0.25,False
fc_openrouter_llama_4_maverick,traj_004,225,0.5588235294117647,0.8235294117647058,0.2857142857142857,0.3,False
fc_openrouter_llama_4_maverick,traj_004,240,0.7647058823529411,0.7647058823529411,0.5714285714285714,0.17647058823529413,False
fc_openrouter_llama_4_maverick,traj_004,255,0.7058823529411765,0.8823529411764706,0.4090909090909091,0.25,False
fc_openrouter_llama_4_maverick,traj_004,270,0.6764705882352942,0.6764705882352942,0.3181818181818182,0.3888888888888889,False
fc_openrouter_llama_4_maverick,traj_004,285,0.6176470588235294,0.8823529411764706,0.09090909090909091,0.11764705882352941,False
fc_openrouter_llama_4_maverick,traj_004,300,0.6764705882352942,0.8823529411764706,0.2631578947368421,0.11363636363636363,False
fc_openrouter_llama_4_maverick,traj_005,15,0.9705882352941176,0.9705882352941176,0.8,1.0,False
fc_openrouter_llama_4_maverick,traj_005,30,0.9705882352941176,0.9705882352941176,0.8333333333333334,0.8333333333333334,False
fc_openrouter_llama_4_maverick,traj_005,45,0.8529411764705882,0.9411764705882353,0.3333333333333333,0.4,False
fc_openrouter_llama_4_maverick,traj_005,60,0.8529411764705882,0.9117647058823529,0.75,0.4,False
fc_openrouter_llama_4_maverick,traj_005,75,0.9117647058823529,0.9411764705882353,0.4444444444444444,0.6666666666666666,False
fc_openrouter_llama_4_maverick,traj_005,90,0.8823529411764706,0.9411764705882353,0.5833333333333334,0.7777777777777778,False
fc_openrouter_llama_4_maverick,traj_005,105,0.8235294117647058,0.8529411764705882,0.46153846153846156,0.75,False
fc_openrouter_llama_4_maverick,traj_005,120,0.7352941176470589,0.8235294117647058,0.6470588235294118,0.3793103448275862,False
fc_openrouter_llama_4_maverick,traj_005,135,0.7941176470588235,0.8529411764705882,0.6,0.42857142857142855,False
fc_openrouter_llama_4_maverick,traj_005,150,0.7352941176470589,0.7941176470588235,0.45,0.6428571428571429,False
fc_openrouter_llama_4_maverick,traj_005,165,0.6176470588235294,0.5588235294117647,0.4117647058823529,0.3333333333333333,False
fc_openrouter_llama_4_maverick,traj_005,180,0.7647058823529411,0.8823529411764706,0.5882352941176471,0.7142857142857143,False
fc_openrouter_llama_4_maverick,traj_005,195,0.6764705882352942,0.8235294117647058,0.5882352941176471,0.7142857142857143,False
fc_openrouter_llama_4_maverick,traj_005,210,0.8235294117647058,0.8529411764705882,0.5625,0.5625,False
fc_openrouter_llama_4_maverick,traj_005,225,0.8529411764705882,0.7647058823529411,0.6470588235294118,0.2972972972972973,False
fc_openrouter_llama_4_maverick,traj_005,240,0.7941176470588235,0.8823529411764706,0.6875,0.3793103448275862,False
fc_openrouter_llama_4_maverick,traj_005,255,0.6764705882352942,0.8235294117647058,0.47368421052631576,0.23076923076923078,False
fc_openrouter_llama_4_maverick,traj_005,270,0.7352941176470589,0.8529411764705882,0.3684210526315789,0.1794871794871795,False
fc_openrouter_llama_4_maverick,traj_005,285,0.6470588235294118,0.8529411764705882,0.3157894736842105,0.5,False
fc_openrouter_llama_4_maverick,traj_005,300,0.7058823529411765,0.35294117647058826,0.42105263157894735,0.38095238095238093,False
fc_openrouter_llama_4_maverick,traj_006,15,0.8529411764705882,0.9411764705882353,0.2,1.0,False
fc_openrouter_llama_4_maverick,traj_006,30,0.8823529411764706,0.9117647058823529,0.8571428571428571,1.0,False
fc_openrouter_llama_4_maverick,traj_006,45,0.8235294117647058,0.9117647058823529,0.75,1.0,False
fc_openrouter_llama_4_maverick,traj_006,60,0.6764705882352942,0.8235294117647058,0.9090909090909091,0.9090909090909091,False
fc_openrouter_llama_4_maverick,traj_006,75,0.7352941176470589,0.8529411764705882,0.35714285714285715,1.0,False
fc_openrouter_llama_4_maverick,traj_006,90,0.7647058823529411,0.8235294117647058,0.3333333333333333,0.625,False
fc_openrouter_llama_4_maverick,traj_006,105,0.7058823529411765,0.7941176470588235,0.3333333333333333,0.8,False
fc_openrouter_llama_4_maverick,traj_006,120,0.8823529411764706,0.9117647058823529,0.8181818181818182,0.8181818181818182,False
fc_openrouter_llama_4_maverick,traj_006,135,0.7941176470588235,0.9117647058823529,0.45454545454545453,0.7142857142857143,False
fc_openrouter_llama_4_maverick,traj_006,150,0.7352941176470589,0.9411764705882353,0.46153846153846156,0.5454545454545454,False
fc_openrouter_llama_4_maverick,traj_006,165,0.5882352941176471,0.8823529411764706,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_006,180,0.6470588235294118,0.7647058823529411,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_006,195,0.5882352941176471,0.7647058823529411,0.09090909090909091,0.2,False
fc_openrouter_llama_4_maverick,traj_006,210,0.6764705882352942,0.8823529411764706,0.21428571428571427,0.375,False
fc_openrouter_llama_4_maverick,traj_006,225,0.6176470588235294,0.7352941176470589,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_006,240,0.6176470588235294,0.6764705882352942,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_006,255,0.5588235294117647,0.7647058823529411,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_006,270,0.5294117647058824,0.7352941176470589,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_006,285,0.5294117647058824,0.6764705882352942,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_006,300,0.5588235294117647,0.7647058823529411,0.07692307692307693,0.125,False
fc_openrouter_llama_4_maverick,traj_007,15,1.0,1.0,,,True
fc_openrouter_llama_4_maverick,traj_007,30,0.9705882352941176,1.0,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,45,0.9705882352941176,0.9705882352941176,0.5,1.0,False
fc_openrouter_llama_4_maverick,traj_007,60,0.8823529411764706,0.9411764705882353,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,75,0.9411764705882353,1.0,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,90,0.8823529411764706,0.9411764705882353,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,105,0.8235294117647058,0.9411764705882353,0.5714285714285714,1.0,False
fc_openrouter_llama_4_maverick,traj_007,120,0.7647058823529411,0.8823529411764706,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,135,0.7941176470588235,0.8823529411764706,0.3,0.6,False
fc_openrouter_llama_4_maverick,traj_007,150,0.7352941176470589,0.8235294117647058,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,165,0.7352941176470589,0.8235294117647058,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,180,0.7058823529411765,0.8235294117647058,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,195,0.7941176470588235,0.9117647058823529,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,210,0.7352941176470589,0.8235294117647058,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,225,0.7352941176470589,0.8529411764705882,0.08333333333333333,0.16666666666666666,False
fc_openrouter_llama_4_maverick,traj_007,240,0.7058823529411765,0.7352941176470589,0.125,0.3333333333333333,False
fc_openrouter_llama_4_maverick,traj_007,255,0.7058823529411765,0.7352941176470589,0.125,0.3333333333333333,False
fc_openrouter_llama_4_maverick,traj_007,270,0.7352941176470589,0.6176470588235294,0.14285714285714285,0.5,False
fc_openrouter_llama_4_maverick,traj_007,285,0.7647058823529411,0.8235294117647058,0.0,,False
fc_openrouter_llama_4_maverick,traj_007,300,0.7058823529411765,0.8529411764705882,0.09090909090909091,0.1111111111111111,False
fc_openrouter_llama_4_maverick,traj_008,15,0.9705882352941176,1.0,0.0,,False
fc_openrouter_llama_4_maverick,traj_008,30,0.9411764705882353,1.0,1.0,1.0,False
fc_openrouter_llama_4_maverick,traj_008,45,0.9411764705882353,0.8823529411764706,1.0,1.0,False
fc_openrouter_llama_4_maverick,traj_008,60,0.8235294117647058,0.9411764705882353,0.2857142857142857,0.5,False
fc_openrouter_llama_4_maverick,traj_008,75,0.7647058823529411,0.8235294117647058,0.1,0.16666666666666666,False
fc_openrouter_llama_4_maverick,traj_008,90,0.7941176470588235,0.7941176470588235,0.18181818181818182,0.2857142857142857,False
fc_openrouter_llama_4_maverick,traj_008,105,0.7647058823529411,0.7352941176470589,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_008,120,0.8529411764705882,0.7941176470588235,0.14285714285714285,0.16666666666666666,False
fc_openrouter_llama_4_maverick,traj_008,135,0.8823529411764706,0.8529411764705882,0.2857142857142857,0.4,False
fc_openrouter_llama_4_maverick,traj_008,150,0.7352941176470589,0.7647058823529411,0.3333333333333333,0.5,False
fc_openrouter_llama_4_maverick,traj_008,165,0.6764705882352942,0.7058823529411765,0.2,0.4,False
fc_openrouter_llama_4_maverick,traj_008,180,0.7941176470588235,0.7941176470588235,0.5,0.5833333333333334,False
fc_openrouter_llama_4_maverick,traj_008,195,0.8235294117647058,0.9411764705882353,0.7272727272727273,0.8,False
fc_openrouter_llama_4_maverick,traj_008,210,0.6764705882352942,0.8823529411764706,0.2727272727272727,0.3,False
fc_openrouter_llama_4_maverick,traj_008,225,0.5588235294117647,0.8235294117647058,0.5,0.4666666666666667,False
fc_openrouter_llama_4_maverick,traj_008,240,0.4117647058823529,0.7647058823529411,0.3333333333333333,0.46153846153846156,False
fc_openrouter_llama_4_maverick,traj_008,255,0.4411764705882353,0.7058823529411765,0.5,0.5,False
fc_openrouter_llama_4_maverick,traj_008,270,0.47058823529411764,0.7647058823529411,0.16666666666666666,0.1111111111111111,False
fc_openrouter_llama_4_maverick,traj_008,285,0.38235294117647056,0.6764705882352942,0.05555555555555555,0.09090909090909091,False
fc_openrouter_llama_4_maverick,traj_008,300,0.35294117647058826,0.7941176470588235,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_009,15,0.8529411764705882,0.9411764705882353,0.2,1.0,False
fc_openrouter_llama_4_maverick,traj_009,30,0.8235294117647058,0.9117647058823529,0.3333333333333333,1.0,False
fc_openrouter_llama_4_maverick,traj_009,45,0.6764705882352942,0.8235294117647058,0.5454545454545454,0.8571428571428571,False
fc_openrouter_llama_4_maverick,traj_009,60,0.6470588235294118,0.7352941176470589,0.25,0.25,False
fc_openrouter_llama_4_maverick,traj_009,75,0.7647058823529411,0.5882352941176471,0.3333333333333333,0.5,False
fc_openrouter_llama_4_maverick,traj_009,90,0.6176470588235294,0.8235294117647058,0.5833333333333334,1.0,False
fc_openrouter_llama_4_maverick,traj_009,105,0.7352941176470589,0.6470588235294118,0.5454545454545454,0.42857142857142855,False
fc_openrouter_llama_4_maverick,traj_009,120,0.6176470588235294,0.7941176470588235,0.45454545454545453,0.5,False
fc_openrouter_llama_4_maverick,traj_009,135,0.5588235294117647,0.6764705882352942,0.4666666666666667,0.6363636363636364,False
fc_openrouter_llama_4_maverick,traj_009,150,0.6764705882352942,0.5588235294117647,0.13333333333333333,0.18181818181818182,False
fc_openrouter_llama_4_maverick,traj_009,165,0.6470588235294118,0.47058823529411764,0.14285714285714285,0.25,False
fc_openrouter_llama_4_maverick,traj_009,180,0.6764705882352942,0.5,0.18181818181818182,0.3333333333333333,False
fc_openrouter_llama_4_maverick,traj_009,195,0.7352941176470589,0.5294117647058824,0.36363636363636365,0.4444444444444444,False
fc_openrouter_llama_4_maverick,traj_009,210,0.6176470588235294,0.8235294117647058,0.5,0.5454545454545454,False
fc_openrouter_llama_4_maverick,traj_009,225,0.6470588235294118,0.5294117647058824,0.2,0.2727272727272727,False
fc_openrouter_llama_4_maverick,traj_009,240,0.6176470588235294,0.7941176470588235,0.36363636363636365,0.5,False
fc_openrouter_llama_4_maverick,traj_009,255,0.6176470588235294,0.8529411764705882,0.36363636363636365,0.4444444444444444,False
fc_openrouter_llama_4_maverick,traj_009,270,0.6470588235294118,0.5,0.4,0.5,False
fc_openrouter_llama_4_maverick,traj_009,285,0.6764705882352942,0.7058823529411765,0.09090909090909091,0.3333333333333333,False
fc_openrouter_llama_4_maverick,traj_009,300,0.47058823529411764,0.7941176470588235,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_010,15,0.9705882352941176,0.8529411764705882,0.4,0.25,False
fc_openrouter_llama_4_maverick,traj_010,30,0.8235294117647058,0.8823529411764706,0.14285714285714285,0.07142857142857142,False
fc_openrouter_llama_4_maverick,traj_010,45,0.7941176470588235,0.9117647058823529,0.5,0.3125,False
fc_openrouter_llama_4_maverick,traj_010,60,0.7352941176470589,0.8823529411764706,0.35714285714285715,0.45454545454545453,False
fc_openrouter_llama_4_maverick,traj_010,75,0.7647058823529411,0.8529411764705882,0.42857142857142855,0.5454545454545454,False
fc_openrouter_llama_4_maverick,traj_010,90,0.7352941176470589,0.8529411764705882,0.4,0.5714285714285714,False
fc_openrouter_llama_4_maverick,traj_010,105,0.7941176470588235,0.7647058823529411,0.2,0.2222222222222222,False
fc_openrouter_llama_4_maverick,traj_010,120,0.7352941176470589,0.7941176470588235,0.2727272727272727,0.3333333333333333,False
fc_openrouter_llama_4_maverick,traj_010,135,0.7352941176470589,0.8823529411764706,0.36363636363636365,0.4444444444444444,False
fc_openrouter_llama_4_maverick,traj_010,150,0.6470588235294118,0.7941176470588235,0.36363636363636365,0.4,False
fc_openrouter_llama_4_maverick,traj_010,165,0.7647058823529411,0.7941176470588235,0.3333333333333333,0.36363636363636365,False
fc_openrouter_llama_4_maverick,traj_010,180,0.7352941176470589,0.8235294117647058,0.25,0.23076923076923078,False
fc_openrouter_llama_4_maverick,traj_010,195,0.6764705882352942,0.7058823529411765,0.17647058823529413,0.15789473684210525,False
fc_openrouter_llama_4_maverick,traj_010,210,0.6470588235294118,0.7941176470588235,0.35294117647058826,0.20689655172413793,False
fc_openrouter_llama_4_maverick,traj_010,225,0.6176470588235294,0.7647058823529411,0.11764705882352941,0.10526315789473684,False
fc_openrouter_llama_4_maverick,traj_010,240,0.5882352941176471,0.7941176470588235,0.058823529411764705,0.047619047619047616,False
fc_openrouter_llama_4_maverick,traj_010,255,0.6176470588235294,0.7352941176470589,0.3333333333333333,0.2916666666666667,False
fc_openrouter_llama_4_maverick,traj_010,270,0.6470588235294118,0.7058823529411765,0.13636363636363635,0.14285714285714285,False
fc_openrouter_llama_4_maverick,traj_010,285,0.6176470588235294,0.8235294117647058,0.3333333333333333,0.35294117647058826,False
fc_openrouter_llama_4_maverick,traj_010,300,0.7352941176470589,0.23529411764705882,0.26666666666666666,0.2857142857142857,False
fc_openrouter_llama_4_maverick,traj_011,15,1.0,1.0,,,True
fc_openrouter_llama_4_maverick,traj_011,30,0.9411764705882353,0.8823529411764706,1.0,1.0,False
fc_openrouter_llama_4_maverick,traj_011,45,0.8529411764705882,0.9117647058823529,0.6666666666666666,1.0,False
fc_openrouter_llama_4_maverick,traj_011,60,0.8529411764705882,0.8529411764705882,0.1111111111111111,0.5,False
fc_openrouter_llama_4_maverick,traj_011,75,0.7941176470588235,0.8235294117647058,0.0,,False
fc_openrouter_llama_4_maverick,traj_011,90,0.7941176470588235,0.8235294117647058,0.125,0.3333333333333333,False
fc_openrouter_llama_4_maverick,traj_011,105,0.7647058823529411,0.7941176470588235,0.18181818181818182,0.2857142857142857,False
fc_openrouter_llama_4_maverick,traj_011,120,0.8235294117647058,0.7941176470588235,0.16666666666666666,0.25,False
fc_openrouter_llama_4_maverick,traj_011,135,0.7941176470588235,0.8235294117647058,0.15384615384615385,0.2857142857142857,False
fc_openrouter_llama_4_maverick,traj_011,150,0.7352941176470589,0.8235294117647058,0.14285714285714285,0.25,False
fc_openrouter_llama_4_maverick,traj_011,165,0.7058823529411765,0.7941176470588235,0.2,0.3,False
fc_openrouter_llama_4_maverick,traj_011,180,0.7058823529411765,0.8235294117647058,0.16666666666666666,0.4,False
fc_openrouter_llama_4_maverick,traj_011,195,0.7647058823529411,0.8823529411764706,0.08333333333333333,0.14285714285714285,False
fc_openrouter_llama_4_maverick,traj_011,210,0.7941176470588235,0.8823529411764706,0.08333333333333333,0.1111111111111111,False
fc_openrouter_llama_4_maverick,traj_011,225,0.5588235294117647,0.8823529411764706,0.08333333333333333,0.125,False
fc_openrouter_llama_4_maverick,traj_011,240,0.6176470588235294,0.7647058823529411,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_011,255,0.5882352941176471,0.7058823529411765,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_011,270,0.6764705882352942,0.7647058823529411,0.0,0.0,False
fc_openrouter_llama_4_maverick,traj_011,285,0.6470588235294118,0.6764705882352942,0.07142857142857142,0.0625,False
fc_openrouter_llama_4_maverick,traj_011,300,0.7352941176470589,0.8235294117647058,0.18181818181818182,0.3333333333333333,False
fc_openrouter_llama_4_maverick,traj_012,15,1.0,0.9705882352941176,,,False
fc_openrouter_llama_4_maverick,traj_012,30,0.8235294117647058,0.9411764705882353,1.0,1.0,False
fc_openrouter_llama_4_maverick,traj_012,45,0.8529411764705882,0.9411764705882353,1.0,1.0,False
fc_openrouter_llama_4_maverick,traj_012,60,0.7647058823529411,0.9117647058823529,0.8333333333333334,1.0,False
fc_openrouter_llama_4_maverick,traj_012,75,0.7352941176470589,0.9411764705882353,0.42857142857142855,0.5,False
fc_openrouter_llama_4_maverick,traj_012,90,0.7941176470588235,0.9411764705882353,0.42857142857142855,0.5,False
fc_openrouter_llama_4_maverick,traj_012,105,0.6176470588235294,0.8529411764705882,0.8333333333333334,0.9090909090909091,False
fc_openrouter_llama_4_maverick,traj_012,120,0.6176470588235294,0.7941176470588235,0.5384615384615384,0.5833333333333334,False
fc_openrouter_llama_4_maverick,traj_012,135,0.7058823529411765,0.8235294117647058,0.7857142857142857,0.7857142857142857,False
fc_openrouter_llama_4_maverick,traj_012,150,0.6764705882352942,0.8529411764705882,0.42857142857142855,0.5454545454545454,False
fc_openrouter_llama_4_maverick,traj_012,165,0.6764705882352942,0.8823529411764706,0.35714285714285715,0.38461538461538464,False
fc_openrouter_llama_4_maverick,traj_012,180,0.6764705882352942,0.8823529411764706,0.3333333333333333,0.45454545454545453,False
fc_openrouter_llama_4_maverick,traj_012,195,0.6764705882352942,0.8529411764705882,0.5333333333333333,0.6666666666666666,False
fc_openrouter_llama_4_maverick,traj_012,210,0.6176470588235294,0.8529411764705882,0.3333333333333333,0.2777777777777778,False
fc_openrouter_llama_4_maverick,traj_012,225,0.6470588235294118,0.8823529411764706,0.26666666666666666,0.3076923076923077,False
fc_openrouter_llama_4_maverick,traj_012,240,0.6176470588235294,0.9117647058823529,0.4666666666666667,0.21212121212121213,False
fc_openrouter_llama_4_maverick,traj_012,255,0.6176470588235294,0.8529411764705882,0.3125,0.35714285714285715,False
fc_openrouter_llama_4_maverick,traj_012,270,0.6470588235294118,0.8823529411764706,0.4375,0.4375,False
fc_openrouter_llama_4_maverick,traj_012,285,0.6764705882352942,0.8823529411764706,0.4666666666666667,0.4375,False
fc_openrouter_llama_4_maverick,traj_012,300,0.7058823529411765,0.8529411764705882,0.3333333333333333,0.38461538461538464,False
fc_openrouter_llama_4_maverick,traj_013,15,1.0,0.9705882352941176,1.0,1.0,False
fc_openrouter_llama_4_maverick,traj_013,30,1.0,0.9705882352941176,1.0,1.0,False
fc_openrouter_llama_4_maverick,traj_013,45,0.8235294117647058,0.9117647058823529,0.16666666666666666,0.07692307692307693,False
fc_openrouter_llama_4_maverick,traj_013,60,0.8823529411764706,0.9117647058823529,0.3333333333333333,0.4,False
